Event name,Customer ID,Screen,Time,Event ID,Device Info,OS,App Version
Click,9048722054,Add to cart,2024-03-15 21:38:28,ed7ff3d5-07d6-489c-8e66-7be3cd5c5e26,Pixel 3a XL,Android,['7.0.47']
Click,9048722054,Buy now,2024-03-15 21:38:48,fcd4ac15-13d8-4416-88d3-17db47d02446,Pixel 3a XL,Android,['7.0.47']
Swipe back,9048722054,Home,2024-03-15 21:39:28,58834cbe-e0a6-4fa2-b943-3dc551d5b51d,Pixel 3a XL,Android,['7.0.47']
Swipe,9048722054,App Kill,2024-03-15 21:39:38,52dea2ff-dec4-491b-884b-fa608f0a7154,Pixel 3a XL,Android,['7.0.47']
Click,9671713937,App Launch,2024-03-15 21:37:59,a865d621-c330-4653-90f2-e6e05e97aa60,iPhone 12 Pro Max,IOS,['6.0.48']
Click,9671713937,Movies,2024-03-15 21:38:09,b2736c31-1594-47a2-82b2-5bce6d891f8c,iPhone 12 Pro Max,IOS,['6.0.48']
Scroll,9671713937,Movies,2024-03-15 21:38:19,6f4c4b84-4f81-4765-8992-d33df0e39667,iPhone 12 Pro Max,IOS,['6.0.48']
Click,9671713937,Movie Choosen,2024-03-15 21:38:39,ba0c3fbd-ff55-4e60-9d0f-86fd7c8fb928,iPhone 12 Pro Max,IOS,['6.0.48']
Click,9671713937,Play,2024-03-15 21:38:59,d7bd2b56-bea4-495f-8fc4-bcff8665111f,iPhone 12 Pro Max,IOS,['6.0.48']
Swipe back,9671713937,Home,2024-03-15 21:39:59,71fe57a8-6551-4dde-9d2d-e76726aed831,iPhone 12 Pro Max,IOS,['6.0.48']
Swipe,9671713937,App Kill,2024-03-15 21:40:09,27eb4277-5015-4fa5-896d-f51f6bbe335a,iPhone 12 Pro Max,IOS,['6.0.48']
Click,9698237859,App Launch,2024-03-15 21:39:52,122002fc-bd69-40e5-a384-f6960b471ff8,iPhone SE (2nd generation),IOS,['7.0.60']
Click,9698237859,Banner8,2024-03-15 21:40:02,7fd5801a-c5e6-49e3-85d1-3a090fed331a,iPhone SE (2nd generation),IOS,['7.0.60']
Scroll,9698237859,Banner8,2024-03-15 21:40:12,c6421d56-c98a-4bcb-bb8d-998cb6bf9b9f,iPhone SE (2nd generation),IOS,['7.0.60']
Swipe back,9698237859,Home,2024-03-15 21:40:32,a2d89323-abac-4ce7-80cc-7093c0628b26,iPhone SE (2nd generation),IOS,['7.0.60']
Swipe,9698237859,App Kill,2024-03-15 21:40:42,0f5b9ab8-8f54-46d6-b899-ef61d4da2d9f,iPhone SE (2nd generation),IOS,['7.0.60']
Click,7555434273,App Launch,2024-03-15 21:40:58,ef326425-02be-4891-adc8-84e7d81f3051,Galaxy Note9,Android,['7.0.60']
Click,7555434273,Events,2024-03-15 21:41:08,a8220e38-14ae-470c-8f36-3649002ab4b8,Galaxy Note9,Android,['7.0.60']
Click,7555434273,Event Choosen,2024-03-15 21:41:18,88498254-4007-410d-87bc-1fc4f0bd8990,Galaxy Note9,Android,['7.0.60']
Click,7555434273,Join Event,2024-03-15 21:41:38,cade1d48-4de3-4c03-ab23-d03e2b58a180,Galaxy Note9,Android,['7.0.60']
Swipe back,7555434273,Home,2024-03-15 21:42:38,19a99183-1f21-4028-8a5a-1e8f8284e7aa,Galaxy Note9,Android,['7.0.60']
Swipe,7555434273,App Kill,2024-03-15 21:42:48,c93d0f7c-6693-417d-992d-6bc146ab46d0,Galaxy Note9,Android,['7.0.60']
Click,7329747815,App Launch,2024-03-15 21:41:08,6202f369-6b88-49ea-bde9-7de13cc817a8,Nokia XR21,Android,['6.0.48']
Click,7329747815,bookfiber,2024-03-15 21:41:18,1ac873b5-b9d0-4587-92ce-5766593a1432,Nokia XR21,Android,['6.0.48']
Click,7329747815,Book your Fiber Today,2024-03-15 21:41:28,3e7073d0-c346-431d-8eb7-e7de7d974915,Nokia XR21,Android,['6.0.48']
Input,7329747815,number,2024-03-15 21:41:48,5d6c2562-2935-4418-85e8-21fcd7ef2b73,Nokia XR21,Android,['6.0.48']
Input,7329747815,name,2024-03-15 21:42:18,6b1cbb17-901e-4ca0-9251-459917b5b311,Nokia XR21,Android,['6.0.48']
Input,7329747815,address,2024-03-15 21:42:48,13ce5ad9-9477-428d-9078-2270028c3983,Nokia XR21,Android,['6.0.48']
Click,7329747815,Book,2024-03-15 21:43:18,08bc9ddd-9be4-46b7-ba44-fce272535f02,Nokia XR21,Android,['6.0.48']
Swipe back,7329747815,Home,2024-03-15 21:43:48,fb5a526a-6fc0-42a6-a35c-a5c6c78af034,Nokia XR21,Android,['6.0.48']
Swipe,7329747815,App Kill,2024-03-15 21:43:58,5dcf2e17-182d-4891-95c0-26e0019241e4,Nokia XR21,Android,['6.0.48']
Click,9424004403,App Launch,2024-03-15 21:41:28,85555d7a-931b-4382-ad39-dddecc435f08,OnePlus 12,Android,['7.0.47']
Click,9424004403,porttojio,2024-03-15 21:41:38,8bc99e77-1204-4295-9afe-2b44c75560aa,OnePlus 12,Android,['7.0.47']
Swipe back,9424004403,Home,2024-03-15 21:41:48,88b7622b-3494-4251-9671-4f5f8f6b375a,OnePlus 12,Android,['7.0.47']
Swipe,9424004403,App Kill,2024-03-15 21:41:58,46100cb1-854a-494b-aff7-3d6b892d8029,OnePlus 12,Android,['7.0.47']
Click,8187934730,App Launch,2024-03-15 21:42:07,d289e1fc-ddb7-488b-96f6-2077e0fe037a,Honor series,Android,['7.0.57']
Click,8187934730,Banner2,2024-03-15 21:42:17,52ee71f9-da96-4c61-8ccc-2e8925f4d592,Honor series,Android,['7.0.57']
Scroll,8187934730,Banner2,2024-03-15 21:42:27,f157bca5-5377-402b-bc7a-d04c95d59191,Honor series,Android,['7.0.57']
Swipe back,8187934730,Home,2024-03-15 21:42:47,11573ce7-1ca9-42f0-83e5-42c4e896e0a1,Honor series,Android,['7.0.57']
Swipe,8187934730,App Kill,2024-03-15 21:42:57,8950ec8f-01c3-4ed4-afc0-2aafb9e8501d,Honor series,Android,['7.0.57']
Click,7443897201,App Launch,2024-03-15 21:45:23,d585d5a5-9b7a-4651-9d53-31972fa20e14,Pixel 3 XL,Android,['6.0.48']
Click,7443897201,port_no,2024-03-15 21:45:33,eac1ab3d-70f1-465b-8572-7c14f3a2594a,Pixel 3 XL,Android,['6.0.48']
Swipe back,7443897201,Home,2024-03-15 21:45:43,4faa3679-1064-4c0a-b4f4-1e17230ca4b0,Pixel 3 XL,Android,['6.0.48']
Swipe,7443897201,App Kill,2024-03-15 21:45:53,401e5055-a6f3-4019-baa6-66a4098bce03,Pixel 3 XL,Android,['6.0.48']
Click,7631888555,App Launch,2024-03-15 21:46:08,0a4fc93b-53aa-4992-a329-f9f3fe187cbd,OnePlus 8/8 Pro/8T,Android,['7.0.60']
Click,7631888555,Bank,2024-03-15 21:46:18,1fa695be-ed8d-4f71-b16e-144d6fa0098b,OnePlus 8/8 Pro/8T,Android,['7.0.60']
Click,7631888555,Check Balance,2024-03-15 21:46:28,95123dfb-90e6-4c0d-87b6-44f0611bc266,OnePlus 8/8 Pro/8T,Android,['7.0.60']
Click,7631888555,proceed,2024-03-15 21:46:48,f1b27e15-eb43-4f0f-b8a6-15f08c1614d1,OnePlus 8/8 Pro/8T,Android,['7.0.60']
Swipe back,7631888555,Home,2024-03-15 21:47:28,2a0bd76d-8b5f-4ed8-a761-e4937e194375,OnePlus 8/8 Pro/8T,Android,['7.0.60']
Swipe,7631888555,App Kill,2024-03-15 21:47:38,c67e8cda-51b0-48fc-aa8b-ee8afe0e6088,OnePlus 8/8 Pro/8T,Android,['7.0.60']
Click,8988972335,App Launch,2024-03-15 21:47:03,5f3a4d12-2921-4730-be58-69d60f554f47,iPhone 6S,IOS,['7.0.60']
Click,8988972335,Events,2024-03-15 21:47:13,017cb0f3-4c7c-4ead-a32e-2acd67ed3edd,iPhone 6S,IOS,['7.0.60']
Swipe back,8988972335,Home,2024-03-15 21:47:23,efc58365-9324-45e8-93a2-229781c0a2d0,iPhone 6S,IOS,['7.0.60']
Swipe,8988972335,App Kill,2024-03-15 21:47:33,99791663-be70-418f-b17c-e19a57a12954,iPhone 6S,IOS,['7.0.60']
Click,9391909028,App Launch,2024-03-15 21:49:47,3c99a275-9822-41aa-af27-63d850756f77,OnePlus 3/3T,Android,['7.0.57']
Click,9391909028,getjofiber,2024-03-15 21:49:57,faae70d4-76c1-4f2c-95b3-ec95df290886,OnePlus 3/3T,Android,['7.0.57']
Click,9391909028,Book your Fiber Today,2024-03-15 21:50:07,60ae970e-f4c6-49ad-b887-957ded282377,OnePlus 3/3T,Android,['7.0.57']
Input,9391909028,number,2024-03-15 21:50:27,86273279-af0f-4aa3-a14f-f06e79568693,OnePlus 3/3T,Android,['7.0.57']
Input,9391909028,name,2024-03-15 21:50:57,249eaa10-a797-46e3-92a2-852b57a5b7d7,OnePlus 3/3T,Android,['7.0.57']
Input,9391909028,address,2024-03-15 21:51:27,9df3568c-6722-41f3-84df-5f7e21a6ae8a,OnePlus 3/3T,Android,['7.0.57']
Click,9391909028,Book,2024-03-15 21:51:57,51a1a291-231c-4946-b2b0-dfb4d785dd39,OnePlus 3/3T,Android,['7.0.57']
Swipe back,9391909028,Home,2024-03-15 21:52:27,a1246776-1f43-459c-b146-39e3289160eb,OnePlus 3/3T,Android,['7.0.57']
Swipe,9391909028,App Kill,2024-03-15 21:52:37,aff10766-307c-49a6-8541-ec9f44053295,OnePlus 3/3T,Android,['7.0.57']
Click,8478048288,App Launch,2024-03-15 21:50:20,24e9f64a-7100-4375-9326-e7e7b20b842b,iPhone 6S,IOS,['7.0.01']
Click,8478048288,Health,2024-03-15 21:50:30,3f9dec36-6c78-4cba-904f-c70030c9a470,iPhone 6S,IOS,['7.0.01']
Scroll,8478048288,Health,2024-03-15 21:50:40,78041cd5-8d5a-495f-afbe-5f0ddf0c9171,iPhone 6S,IOS,['7.0.01']
Swipe back,8478048288,Home,2024-03-15 21:51:00,860b6bac-2a6b-4113-9594-1168fa9b2692,iPhone 6S,IOS,['7.0.01']
Swipe,8478048288,App Kill,2024-03-15 21:51:10,731c29ae-87c5-40a4-8811-a8f5073fe80c,iPhone 6S,IOS,['7.0.01']
Click,7238300522,App Launch,2024-03-15 21:50:29,250dbf78-46b5-41c0-8f4c-868cf63a2ba4,Nokia 6,Android,['7.0.47']
Click,7238300522,Bank,2024-03-15 21:50:39,471dcf07-37f0-41fe-87c2-b877cadf75a5,Nokia 6,Android,['7.0.47']
Swipe back,7238300522,Home,2024-03-15 21:50:49,d6908068-c4bf-4f3d-bc52-b970f3f2bd04,Nokia 6,Android,['7.0.47']
Swipe,7238300522,App Kill,2024-03-15 21:50:59,46a5d434-a232-46a2-b755-c65ee27b922e,Nokia 6,Android,['7.0.47']
Click,8964523354,App Launch,2024-03-15 21:50:58,f8b8274a-6587-491f-b72d-2090bf4a63da,iPhone 13,IOS,['7.0.01']
Click,8964523354,getprepaid,2024-03-15 21:51:08,7fcd8555-6089-40f5-ad50-3099618e3760,iPhone 13,IOS,['7.0.01']
Swipe back,8964523354,Home,2024-03-15 21:51:18,b9da2181-0851-4313-b40f-913a5955c312,iPhone 13,IOS,['7.0.01']
Swipe,8964523354,App Kill,2024-03-15 21:51:28,d8d9e438-3a6a-4b52-8832-904f125bbd0d,iPhone 13,IOS,['7.0.01']
Click,9286856572,App Launch,2024-03-15 21:51:04,e414011a-3212-4358-b0f3-93a0d5783667,Pixel 7,Android,['6.0.48']
Click,9286856572,Health,2024-03-15 21:51:14,7d79ad0d-a36a-4c85-9b6e-a7a2f956a6d6,Pixel 7,Android,['6.0.48']
Scroll,9286856572,Health,2024-03-15 21:51:24,e1cb9e18-ba7f-492d-9a95-39379061d1bd,Pixel 7,Android,['6.0.48']
Click,9286856572,Diabetes,2024-03-15 21:51:44,b60f8b80-cec8-4ab4-abf7-c432e27b9545,Pixel 7,Android,['6.0.48']
Click,9286856572,Book appointment,2024-03-15 21:52:04,b34e5605-91ee-41ef-8495-1eab45925ceb,Pixel 7,Android,['6.0.48']
Input,9286856572,patient name,2024-03-15 21:52:24,7f327a8a-5079-4b3a-8d7d-e2104c9b3548,Pixel 7,Android,['6.0.48']
Input,9286856572,date,2024-03-15 21:52:54,e9c2527e-33ce-4172-8d60-dd072766b7c6,Pixel 7,Android,['6.0.48']
Input,9286856572,time,2024-03-15 21:53:24,1b52895c-c9ab-4a13-994e-fadc1051f178,Pixel 7,Android,['6.0.48']
Click,9286856572,proceed,2024-03-15 21:53:54,a49a1646-45a0-4bbe-a2d4-d81ae6397973,Pixel 7,Android,['6.0.48']
Swipe back,9286856572,Home,2024-03-15 21:54:54,59fc1807-3914-49b5-88a4-fbe1f2e3ae67,Pixel 7,Android,['6.0.48']
Swipe,9286856572,App Kill,2024-03-15 21:55:04,e2150a6d-bf9c-4bbd-946e-cad1278c3e75,Pixel 7,Android,['6.0.48']
Click,8605627259,App Launch,2024-03-15 21:51:17,96b3be59-3331-43e7-bd1a-3ee6edacb248,Asus ZenFone series,Android,['7.0.57']
Click,8605627259,Movies,2024-03-15 21:51:27,6930c871-4b91-4aff-9323-dea6a3ee4b5f,Asus ZenFone series,Android,['7.0.57']
Scroll,8605627259,Movies,2024-03-15 21:51:37,2f2a08c1-0ff2-41ec-9af2-f7a615e101cd,Asus ZenFone series,Android,['7.0.57']
Swipe back,8605627259,Home,2024-03-15 21:51:57,5ce22c85-38fb-40ec-b206-dd50ec89100e,Asus ZenFone series,Android,['7.0.57']
Swipe,8605627259,App Kill,2024-03-15 21:52:07,43a4d8c4-1745-4ec0-ba32-fe2b2c75233a,Asus ZenFone series,Android,['7.0.57']
Click,7254240371,App Launch,2024-03-15 21:52:04,ce06dc78-22b4-461f-b8db-2a039c1fd920,Pixel 3a,Android,['7.0.47']
Click,7254240371,Banner5,2024-03-15 21:52:14,571ba655-068a-476c-a0da-250d62543867,Pixel 3a,Android,['7.0.47']
Scroll,7254240371,Banner5,2024-03-15 21:52:24,2a93f146-7a0d-4c42-821e-5b9a2c74ea40,Pixel 3a,Android,['7.0.47']
Swipe back,7254240371,Home,2024-03-15 21:52:44,4ad7636b-7b8a-4ea0-b959-d94a3bd8265a,Pixel 3a,Android,['7.0.47']
Swipe,7254240371,App Kill,2024-03-15 21:52:54,e43d09da-da9f-4728-8e4a-e1d4ae7f4668,Pixel 3a,Android,['7.0.47']
Click,7543139739,App Launch,2024-03-15 21:53:16,19420b00-5fcb-4483-9e91-1e1f7fd397ec,Galaxy S8,Android,['7.0.57']
Click,7543139739,play&Win,2024-03-15 21:53:26,eb36eed1-698e-43d1-8a62-66c688391ec6,Galaxy S8,Android,['7.0.57']
Swipe back,7543139739,Home,2024-03-15 21:53:36,352a0d6f-a3f2-462b-8b07-d1bbd0d7a877,Galaxy S8,Android,['7.0.57']
Swipe,7543139739,App Kill,2024-03-15 21:53:46,49d875dc-744d-4f48-9c77-463a12fcd461,Galaxy S8,Android,['7.0.57']
Click,9583763004,App Launch,2024-03-15 21:53:19,aa204575-e40d-440b-a286-26f79c6c5901,LG V series ,Android,['7.0.57']
Click,9583763004,Banner8,2024-03-15 21:53:29,ff7bcc66-7fb8-4d6b-b4cf-8b0a84e46532,LG V series ,Android,['7.0.57']
Scroll,9583763004,Banner8,2024-03-15 21:53:39,10b72b5d-0568-4f55-96bf-dbe6b9c15b7f,LG V series ,Android,['7.0.57']
Swipe back,9583763004,Home,2024-03-15 21:53:59,bc2ddabf-7edc-43bf-9e1a-33dd6c9f5300,LG V series ,Android,['7.0.57']
Swipe,9583763004,App Kill,2024-03-15 21:54:09,fdbd35ae-fd0a-4f66-a601-07f4641a904f,LG V series ,Android,['7.0.57']
Click,9093498620,App Launch,2024-03-15 21:55:23,9c9b75e6-658c-4238-b60d-15f20df84339,Pixel XL,Android,['7.0.03']
Click,9093498620,nonjio_no,2024-03-15 21:55:33,63792234-de77-408e-9ce1-d31d5e5d35ec,Pixel XL,Android,['7.0.03']
Click,9093498620,Port to Jio Number,2024-03-15 21:55:43,25e0ba89-5315-49f1-bce0-388d5c40b6f1,Pixel XL,Android,['7.0.03']
Input,9093498620,number,2024-03-15 21:56:03,fbcd07e3-2079-404d-8e98-afbed80056b0,Pixel XL,Android,['7.0.03']
Input,9093498620,name,2024-03-15 21:56:33,5407c09a-d284-472b-a5bd-0c56c597f4da,Pixel XL,Android,['7.0.03']
Swipe back,9093498620,Home,2024-03-15 21:57:03,6e64ae9c-600e-443c-8d4a-5d0f62cc7781,Pixel XL,Android,['7.0.03']
Swipe,9093498620,App Kill,2024-03-15 21:57:13,749e795d-46cb-4a41-8d5f-13ebf183e042,Pixel XL,Android,['7.0.03']
Click,8360916809,App Launch,2024-03-15 21:55:56,e7f3e647-d942-41a1-8189-30a334e69f57,Pixel,Android,['6.0.48']
Click,8360916809,porttojio,2024-03-15 21:56:06,3a835fac-de2b-4630-9c6c-6ac3078c2584,Pixel,Android,['6.0.48']
Click,8360916809,Port to Jio Number,2024-03-15 21:56:16,fac66ed4-1f94-43d5-bf3e-d47abccf10e3,Pixel,Android,['6.0.48']
Input,8360916809,number,2024-03-15 21:56:36,febb1e26-21e1-45a8-ad34-5e02842d099d,Pixel,Android,['6.0.48']
Input,8360916809,name,2024-03-15 21:57:06,9bd00d1a-9795-48b1-82e1-1058bd78ecda,Pixel,Android,['6.0.48']
Swipe back,8360916809,Home,2024-03-15 21:57:36,f7388a46-63ab-43f0-9388-2111ca766e90,Pixel,Android,['6.0.48']
Swipe,8360916809,App Kill,2024-03-15 21:57:46,a9565b57-6f48-42ec-84a7-29e59d9920eb,Pixel,Android,['6.0.48']
Click,7016043081,App Launch,2024-03-15 21:57:30,0a07427d-4b83-49ee-bb16-14e52faa505d,Pixel 8 Pro,Android,['7.0.57']
Click,7016043081,Shop,2024-03-15 21:57:40,3191725d-2730-4988-a504-56cfe24fc736,Pixel 8 Pro,Android,['7.0.57']
Scroll,7016043081,Shop,2024-03-15 21:57:50,0e8140b0-3fd9-4a64-94e5-8929625e9ec8,Pixel 8 Pro,Android,['7.0.57']
Swipe back,7016043081,Home,2024-03-15 21:58:10,f94dc122-4245-4246-a158-92770d36b347,Pixel 8 Pro,Android,['7.0.57']
Swipe,7016043081,App Kill,2024-03-15 21:58:20,cea893f5-89f8-468c-baec-8b0130fd86b7,Pixel 8 Pro,Android,['7.0.57']
Click,7090649712,App Launch,2024-03-15 21:59:40,d834395b-c0a5-4b9f-9bdb-b8638db56c0c,Nova series,Android,['7.0.25']
Click,7090649712,getpostpaid,2024-03-15 21:59:50,18c4036a-13ba-4ce9-8c35-63895af2ef8a,Nova series,Android,['7.0.25']
Swipe back,7090649712,Home,2024-03-15 22:00:00,b58ff61d-a85d-42e7-b52c-8281066a9551,Nova series,Android,['7.0.25']
Swipe,7090649712,App Kill,2024-03-15 22:00:10,d308c06a-1b56-4c0d-b67c-03822705aa3f,Nova series,Android,['7.0.25']
Click,9828848850,App Launch,2024-03-15 22:00:04,43b3cd86-4369-461f-8c25-318b4ee4fe95,Galaxy S24,Android,['7.0.57']
Click,9828848850,Fiber,2024-03-15 22:00:14,b76da7ce-3ffc-4603-8793-82ecf7d3ae41,Galaxy S24,Android,['7.0.57']
Click,9828848850,Book Fiber,2024-03-15 22:00:24,b4911f52-4b74-43b6-93cb-8f8b37ca165d,Galaxy S24,Android,['7.0.57']
Input,9828848850,pin code,2024-03-15 22:00:34,22250b8e-cee6-42f7-8f7e-52401eabfe82,Galaxy S24,Android,['7.0.57']
Input,9828848850,address,2024-03-15 22:01:04,75ba9e9c-b4fc-4de0-9334-68f72c520f6c,Galaxy S24,Android,['7.0.57']
Input,9828848850,houseflat,2024-03-15 22:01:34,76734dbf-08c4-4041-b0fc-5ebb48d077ed,Galaxy S24,Android,['7.0.57']
Input,9828848850,yourname,2024-03-15 22:02:04,a99d4afd-af47-4199-ad5e-cd2927456b3c,Galaxy S24,Android,['7.0.57']
Click,9828848850,proceed,2024-03-15 22:02:34,f5c570a0-2095-4fb0-9ab3-1c1107e68bd7,Galaxy S24,Android,['7.0.57']
Click,9589850872,App Launch,2024-03-15 22:02:18,4bbd647d-6d75-499c-bddd-de458c830a8a,LG Q series,Android,['7.0.03']
Click,9589850872,bookfiber,2024-03-15 22:02:28,3b865f1f-25ab-44bc-b663-a419daa6283d,LG Q series,Android,['7.0.03']
Swipe back,9589850872,Home,2024-03-15 22:02:38,c9244f7f-8be1-4140-991d-e1ecef8a69b0,LG Q series,Android,['7.0.03']
Swipe,9589850872,App Kill,2024-03-15 22:02:48,83710e55-a8bb-4f00-b1e8-2058120eea45,LG Q series,Android,['7.0.03']
Click,8807185986,App Launch,2024-03-15 22:03:17,2af1f6bc-bb6e-4c36-b7fb-c86ad79c6a82,Mate series,Android,['7.0.57']
Click,8807185986,porttojio,2024-03-15 22:03:27,85dba46e-8259-4ef4-b587-e3e01e085c28,Mate series,Android,['7.0.57']
Swipe back,8807185986,Home,2024-03-15 22:03:37,e2110aaf-3a76-437c-9aa2-049032fa14eb,Mate series,Android,['7.0.57']
Swipe,8807185986,App Kill,2024-03-15 22:03:47,da9dc3c5-d8e4-4989-b1b9-d4227b8f2947,Mate series,Android,['7.0.57']
Click,8115651534,App Launch,2024-03-15 22:09:17,056dd7dc-5ea8-4ce3-a0db-7ce44bd5dbb3,iPhone 11 Pro,IOS,['7.0.57']
Click,8115651534,getjofiber,2024-03-15 22:09:27,aa49aab0-9f37-487d-9e92-3b7e64de1362,iPhone 11 Pro,IOS,['7.0.57']
Swipe back,8115651534,Home,2024-03-15 22:09:37,d9d4a5bb-ceb2-4d2f-a1dd-7829af47e4cf,iPhone 11 Pro,IOS,['7.0.57']
Swipe,8115651534,App Kill,2024-03-15 22:09:47,b4a74da9-d2c0-422f-b6b4-243b33578439,iPhone 11 Pro,IOS,['7.0.57']
Click,9446183062,App Launch,2024-03-15 22:09:43,672088f6-0a94-4c0d-82d2-a8aee8305735,LG V series ,Android,['6.0.48']
Click,9446183062,Banner7,2024-03-15 22:09:53,d40d2d66-e6d5-4720-a93d-68a4e883193e,LG V series ,Android,['6.0.48']
Scroll,9446183062,Banner7,2024-03-15 22:10:03,4afcaa1c-db39-4e05-b4d1-e5e3a263798f,LG V series ,Android,['6.0.48']
Swipe back,9446183062,Home,2024-03-15 22:10:23,ed13f00d-32b9-43e0-b0b2-83910ab043f8,LG V series ,Android,['6.0.48']
Swipe,9446183062,App Kill,2024-03-15 22:10:33,c099eea5-8b71-4b65-afbb-817af3559acb,LG V series ,Android,['6.0.48']
Click,8928757902,App Launch,2024-03-15 22:09:52,238a09c9-d0dd-4fcd-a7bd-00ea91735158,Galaxy Note20,Android,['7.0.60']
Click,8928757902,Events,2024-03-15 22:10:02,583c07bc-93a2-4d56-9d37-120bb834e86f,Galaxy Note20,Android,['7.0.60']
Click,8928757902,Event Choosen,2024-03-15 22:10:12,849ed155-de57-4ad5-981c-823f5e422488,Galaxy Note20,Android,['7.0.60']
Click,8928757902,Join Event,2024-03-15 22:10:32,456c0be6-e078-4ae1-8d9e-8996d2e02048,Galaxy Note20,Android,['7.0.60']
Swipe back,8928757902,Home,2024-03-15 22:11:32,51f696d0-66b7-4e33-863e-dbea4f6a319f,Galaxy Note20,Android,['7.0.60']
Swipe,8928757902,App Kill,2024-03-15 22:11:42,5ca81775-7a2d-4eb3-96a0-dd4373082805,Galaxy Note20,Android,['7.0.60']
Click,9500913013,App Launch,2024-03-15 22:11:00,4b19576b-f238-4afb-9f20-3dcc6847a4ad,Galaxy A series,Android,['7.0.57']
Click,9500913013,Health,2024-03-15 22:11:10,b43eee4a-bcbd-4ecb-8919-149d8d74e29c,Galaxy A series,Android,['7.0.57']
Scroll,9500913013,Health,2024-03-15 22:11:20,89ebed0c-8715-49ab-8b74-fa69bcca662d,Galaxy A series,Android,['7.0.57']
Click,9500913013,Diabetes,2024-03-15 22:11:40,83419f9e-eccf-43de-9023-94200b06c507,Galaxy A series,Android,['7.0.57']
Click,9500913013,Book appointment,2024-03-15 22:12:00,6058bb8b-199b-4da2-bdaa-274784235149,Galaxy A series,Android,['7.0.57']
Input,9500913013,patient name,2024-03-15 22:12:20,e0aa372e-4938-4f2e-90af-c818f34ceded,Galaxy A series,Android,['7.0.57']
Input,9500913013,date,2024-03-15 22:12:50,40ef79e7-6901-4e3a-8d01-10e006c6e7aa,Galaxy A series,Android,['7.0.57']
Input,9500913013,time,2024-03-15 22:13:20,938183ea-6e90-41de-947d-7dc3776cd1d0,Galaxy A series,Android,['7.0.57']
Click,9500913013,proceed,2024-03-15 22:13:50,5193aab6-ba69-485f-8048-f927d308acc8,Galaxy A series,Android,['7.0.57']
Swipe back,9500913013,Home,2024-03-15 22:14:50,f1d1ccca-ef3b-43b9-aa1f-aa6bb51ed430,Galaxy A series,Android,['7.0.57']
Swipe,9500913013,App Kill,2024-03-15 22:15:00,3f6fe5fc-9202-4682-bab4-32f308123598,Galaxy A series,Android,['7.0.57']
Click,9229512607,App Launch,2024-03-15 22:11:03,e3ec1dd9-d524-44dd-8a4f-3c03fe358a9a,Pixel 3,Android,['7.0.57']
Click,9229512607,Banner5,2024-03-15 22:11:13,b7ed3e2a-886b-43f6-925b-50afefe26441,Pixel 3,Android,['7.0.57']
Scroll,9229512607,Banner5,2024-03-15 22:11:23,5615c668-5cb0-45e1-8fe4-6812034330fc,Pixel 3,Android,['7.0.57']
Swipe back,9229512607,Home,2024-03-15 22:11:43,970a9050-5413-48cb-a337-682972ebb9e3,Pixel 3,Android,['7.0.57']
Swipe,9229512607,App Kill,2024-03-15 22:11:53,3d98685c-670c-4167-9b51-c5cae9ac79f1,Pixel 3,Android,['7.0.57']
Click,9551162591,App Launch,2024-03-15 22:11:58,5a4e7f8b-4381-470e-9dfe-b57313dfb87b,OnePlus 7/7 Pro/7T/7T Pro,Android,['7.0.57']
Click,9551162591,getpostpaid,2024-03-15 22:12:08,b99b2fc6-1ab0-4329-914b-0fa60f95d6bb,OnePlus 7/7 Pro/7T/7T Pro,Android,['7.0.57']
Swipe back,9551162591,Home,2024-03-15 22:12:18,ad7c01d3-7df7-46e7-9b89-890040bac929,OnePlus 7/7 Pro/7T/7T Pro,Android,['7.0.57']
Swipe,9551162591,App Kill,2024-03-15 22:12:28,5f697fd5-4a20-4f69-8a03-7d8eb54a7e88,OnePlus 7/7 Pro/7T/7T Pro,Android,['7.0.57']
Click,7914797287,App Launch,2024-03-15 22:12:12,94c488ad-e438-4774-91cb-9c090c31983d,Pixel,Android,['7.0.47']
Click,7914797287,Banner2,2024-03-15 22:12:22,c2b36602-1758-4c37-b5d9-31dcac8e517a,Pixel,Android,['7.0.47']
Scroll,7914797287,Banner2,2024-03-15 22:12:32,4035a6b3-1cb4-4f03-9f78-0dbfad3f0c34,Pixel,Android,['7.0.47']
Swipe back,7914797287,Home,2024-03-15 22:12:52,974fda6a-2fcf-4843-a0b7-54bf7d48f188,Pixel,Android,['7.0.47']
Swipe,7914797287,App Kill,2024-03-15 22:13:02,fefa6008-ce3c-4029-888d-f3a6c5c38436,Pixel,Android,['7.0.47']
Click,9296787729,App Launch,2024-03-15 22:12:16,3b1dfdc6-d3c7-4138-9e19-ea32878e0887,P series,Android,['7.0.25']
Click,9296787729,Banner1,2024-03-15 22:12:26,35b5ffae-4d94-4e6d-b978-b203c8033a04,P series,Android,['7.0.25']
Scroll,9296787729,Banner1,2024-03-15 22:12:36,c8bf3c8a-fbe1-45ae-9f78-09cece4c2cb0,P series,Android,['7.0.25']
Swipe back,9296787729,Home,2024-03-15 22:12:56,e1b5e281-104d-45c4-b4ac-b409ef5c523f,P series,Android,['7.0.25']
Swipe,9296787729,App Kill,2024-03-15 22:13:06,6c7bd482-69d9-406b-8bd6-116dbfe1a611,P series,Android,['7.0.25']
